1968     2    -0.532  0.240    -0.056  0.057    -0.065  0.042    -0.143  0.032    -0.074  0.028
1968     3     1.767  0.254    -0.081  0.077    -0.053  0.041    -0.142  0.032    -0.068  0.027
1968     4    -0.283  0.199    -0.060  0.088    -0.075  0.039    -0.152  0.031    -0.066  0.027
1968     5    -0.909  0.235    -0.098  0.082    -0.101  0.037    -0.160  0.032    -0.070  0.027
1968     6    -0.014  0.442    -0.241  0.081    -0.117  0.037    -0.157  0.032    -0.069  0.027
1968     7    -0.102  0.099    -0.275  0.080    -0.107  0.037    -0.159  0.032    -0.066  0.027
1968     8    -0.418  0.163    -0.270  0.090    -0.099  0.034    -0.157  0.030    -0.068  0.028
1968     9    -0.563  0.481    -0.571  0.082    -0.124  0.034    -0.165  0.032    -0.066  0.029
1968    10     0.114  0.285    -0.443  0.083    -0.124  0.035    -0.178  0.032    -0.066  0.029
1968    11    -0.200  0.124    -0.296  0.075    -0.138  0.034    -0.179  0.031    -0.067  0.028
1968    12    -1.718  0.189    -0.336  0.071    -0.126  0.029    -0.161  0.032    -0.070  0.028
1969     1    -0.448  0.196    -0.318  0.083    -0.146  0.028    -0.165  0.033    -0.080  0.028
1969     2    -0.473  0.122    -0.272  0.076    -0.137  0.031    -0.161  0.034    -0.096  0.028
1969     3    -1.835  0.264    -0.181  0.057    -0.142  0.035    -0.135  0.033    -0.090  0.028
1969     4     1.243  0.198    -0.262  0.052    -0.123  0.035    -0.130  0.033    -0.091  0.028
1969     5     0.863  0.123    -0.273  0.058    -0.141  0.036    -0.128  0.034    -0.093  0.028
1969     6    -0.494  0.227    -0.020  0.055    -0.125  0.036    -0.127  0.034    -0.097  0.028
1969     7     0.111  0.314    -0.112  0.055    -0.159  0.035    -0.129  0.033    -0.096  0.028
1969     8     0.130  0.217     0.053  0.050    -0.162  0.035    -0.129  0.037    -0.098  0.029
1969     9     0.539  0.124     0.173  0.056    -0.183  0.035    -0.132  0.036    -0.094  0.029
1969    10    -0.858  0.171     0.012  0.072    -0.201  0.034    -0.136  0.035    -0.088  0.030
1969    11    -0.335  0.122    -0.015  0.067    -0.180  0.035    -0.139  0.036    -0.083  0.030
1969    12     1.315  0.205     0.029  0.091    -0.178  0.033    -0.128  0.036    -0.083  0.030
1970     1    -1.548  0.223     0.025  0.083    -0.176  0.033    -0.128  0.036    -0.082  0.030
1970     2     1.502  0.144     0.060  0.084    -0.170  0.032    -0.122  0.036    -0.077  0.030
1970     3    -0.394  0.323    -0.022  0.088    -0.170  0.037    -0.118  0.037    -0.068  0.029
1970     4    -0.684  0.293    -0.071  0.100    -0.179  0.034    -0.140  0.037    -0.068  0.029
1970     5     0.534  0.136    -0.029  0.099    -0.202  0.033    -0.139  0.039    -0.066  0.028
1970     6     0.039  0.330    -0.118  0.097    -0.220  0.033    -0.135  0.043    -0.065  0.028
1970     7     0.064  0.104    -0.082  0.091    -0.227  0.033    -0.130  0.041    -0.061  0.027
1970     8     0.550  0.144    -0.254  0.090    -0.216  0.032    -0.126  0.040    -0.060  0.027
1970     9    -0.453  0.211    -0.318  0.077    -0.220  0.031    -0.125  0.040    -0.060  0.027
1970    10    -1.448  0.120    -0.315  0.061    -0.229  0.034    -0.123  0.039    -0.063  0.027
1970    11     0.171  0.145    -0.455  0.062    -0.221  0.032    -0.140  0.037    -0.062  0.028
1970    12     0.249  0.166    -0.411  0.044    -0.218  0.034    -0.149  0.036    -0.061  0.027
1971     1    -1.111  0.271    -0.466  0.044    -0.220  0.032    -0.133  0.036    -0.052  0.028
1971     2    -0.570  0.252    -0.518  0.042    -0.211  0.029    -0.108  0.035    -0.050  0.028
1971     3    -1.156  0.142    -0.502  0.049    -0.203  0.036    -0.104  0.034    -0.045  0.028
1971     4    -0.654  0.222    -0.352  0.046    -0.192  0.042    -0.094  0.034    -0.030  0.028
1971     5    -1.145  0.154    -0.387  0.044    -0.185  0.042    -0.097  0.033    -0.029  0.029
1971     6     0.568  0.143    -0.353  0.050    -0.144  0.042    -0.098  0.030    -0.027  0.028
1971     7    -0.594  0.184    -0.278  0.052    -0.128  0.044    -0.106  0.032    -0.026  0.028
1971     8    -0.074  0.217    -0.275  0.040    -0.129  0.046    -0.103  0.035    -0.027  0.028
1971     9    -0.262  0.362    -0.125  0.039    -0.072  0.041    -0.104  0.035    -0.024  0.028
1971    10     0.355  0.157    -0.129  0.041    -0.087  0.044    -0.114  0.034    -0.025  0.027
1971    11    -0.249  0.162    -0.025  0.050    -0.097  0.045    -0.128  0.034    -0.016  0.028
1971    12     0.656  0.234    -0.089  0.050    -0.090  0.047    -0.132  0.034    -0.007  0.028
1972     1    -0.210  0.257    -0.075  0.057    -0.089  0.045    -0.159  0.033    -0.011  0.028
1972     2    -0.538  0.231    -0.062  0.045    -0.100  0.050    -0.140  0.032    -0.018  0.028
1972     3     0.652  0.345    -0.065  0.034    -0.123  0.047    -0.149  0.031    -0.010  0.027
1972     4    -0.709  0.110    -0.148  0.041    -0.115  0.049    -0.143  0.032    -0.017  0.028
1972     5     0.103  0.241    -0.221  0.037    -0.110  0.051    -0.128  0.032    -0.020  0.029
1972     6    -0.199  0.275    -0.367  0.048    -0.133  0.050    -0.117  0.033    -0.022  0.029
1972     7    -0.422  0.204    -0.389  0.066    -0.093  0.049    -0.108  0.034    -0.020  0.029
1972     8     0.082  0.113    -0.334  0.062    -0.128  0.051    -0.102  0.034    -0.021  0.029
1972     9    -0.307  0.310    -0.259  0.042    -0.134  0.049    -0.094  0.035    -0.019  0.028
1972    10    -0.642  0.223    -0.271  0.052    -0.157  0.048    -0.092  0.035    -0.028  0.028
1972    11    -1.113  0.143    -0.313  0.044    -0.165  0.051    -0.095  0.036    -0.033  0.028
1972    12    -1.096  0.137    -0.281  0.051    -0.175  0.049    -0.095  0.035    -0.028  0.028
1973     1    -0.478  0.230    -0.267  0.058    -0.175  0.050    -0.099  0.035    -0.016  0.028
1973     2     0.118  0.326    -0.264  0.039    -0.188  0.048    -0.112  0.034    -0.011  0.028
1973     3     1.554  0.160    -0.246  0.052    -0.197  0.050    -0.122  0.034    -0.013  0.028
1973     4    -0.845  0.265    -0.126  0.059    -0.171  0.049    -0.114  0.032    -0.020  0.027
1973     5    -0.403  0.115    -0.014  0.059    -0.179  0.049    -0.106  0.032    -0.026  0.027
1973     6     0.181  0.113     0.140  0.060    -0.181  0.049    -0.105  0.035    -0.028  0.026
1973     7    -0.257  0.201     0.220  0.064    -0.159  0.049    -0.102  0.036    -0.026  0.026
1973     8     0.122  0.374     0.166  0.067    -0.117  0.051    -0.097  0.036    -0.020  0.026
1973     9    -0.089  0.149     0.168  0.070    -0.084  0.052    -0.086  0.037    -0.024  0.026
1973    10     0.801  0.270     0.268  0.083    -0.065  0.051    -0.088  0.038    -0.033  0.025
1973    11     0.230  0.112     0.322  0.099    -0.055  0.052    -0.083  0.038    -0.030  0.025
1973    12     0.743  0.192     0.300  0.099    -0.070  0.051    -0.075  0.037    -0.037  0.025
1974     1     0.486  0.291     0.339  0.087    -0.065  0.055    -0.092  0.037    -0.041  0.025
1974     2    -0.528  0.257     0.282  0.106    -0.070  0.057    -0.118  0.038    -0.034  0.025
1974     3     1.581  0.206     0.222  0.096    -0.067  0.055    -0.094  0.036    -0.026  0.024
1974     4     0.348  0.238     0.120  0.094    -0.105  0.054    -0.105  0.037    -0.029  0.024
1974     5     0.251  0.225     0.101  0.103    -0.115  0.056    -0.114  0.036    -0.029  0.023
