,State,BLS Total State Employment,Solar Electric Power Generation Employment,Wind Electric Power Generation Employment,Traditional Hydroelectric Electric Power Generation Employment,Natural Gas Electric Power Generation Employment,Coal Electric Power Generation Employment,Oil & Other Fossil Fuels Electric Power Generation Employment,Electric Power Generation Employment,Storage Employment,Smart Grid Employment,Micro Grid & Other (including commodity flows) Employment,"Transmission, Distribution, and Storage Employment",ENERGY STAR & Efficient Lighting Employment,Traditional HVAC Employment,High Efficiency HVAC & Renewable Heating and Cooling Employment,Advanced Materials Employment,Energy Efficiency Employment,Coal Fuels Employment,Oil (Petroleum & Other Fossil Fuels) Employment,Natural Gas Fuels Employment,Corn Ethanol Fuels Employment,Woody Biomass Fuels Employment,Fuels Employment,Motor Vehicles Employment,year
174,Massachusetts,3690103.0,16889.70589733248,2121.5246859778867,1681.922259762816,4710.977323680286,1504.7662339167443,443.5398124663869,37114.80249557341,5180.589315464506,634.0,3645.4988176053753,21340.019019217605,14983.501451022557,23746.412981278314,19672.13462371436,11346.181619765988,88231.11614192357,510.5608527077972,2303.0493136102286,644.3626643297039,42.297237111674114,3378.23334494301,11692.4116521437,31532.65498705457,2019
175,Michigan,4419729.0,5337.2443749108415,4817.949403734338,5990.998976046288,3591.422619507552,3457.9317358068097,85.32110359020602,28113.59215929015,2681.451355591334,400.0979365348268,16597.266278900883,37866.88040128111,15233.197141496861,3221.893224953348,6414.883208066558,47057.685695333326,85323.2510730746,524.0509381993634,5372.9231951178745,1347.5293660904008,786.1911789474942,842.951225461752,18783.514399406573,247682.46598066797,2019
176,Minnesota,2952576.0,4926.687115302316,2352.4544667432365,970.648097258253,744.7309256752162,1458.2314364980707,50.75589328210695,13020.855734770976,2079.6639977817736,243.71785446768098,2561.9482026328183,23356.847117822446,12656.082484561473,8925.455853560456,13260.839666803693,4248.0860583312015,47114.15123549782,307.24784452340697,7635.521539073452,437.7401116138092,1472.4372612307932,314.0198476841426,11140.271217631558,33404.605395457984,2019
177,Mississippi,1135850.0,1208.630398142114,182.69928465822903,51.296318697324615,1621.9043477677735,914.8421366065002,7.117836268029586,4796.1448547165355,412.16031662383796,137.9723806968944,1986.2587561681464,12130.123677186322,1485.1937251665188,4165.504049146576,3230.287116346566,1936.877078810659,15667.632787182312,460.1099606029564,6955.699519409623,1838.4828260103577,271.35223026931436,909.9992598307302,11973.261259334951,25230.944812658836,2019
178,Missouri,2836735.0,3079.179447063947,1250.573605107597,356.478936621158,715.9366299361046,2320.7412469910378,48.62940671722237,9795.589658390627,776.6071845003024,438.9836367410666,3396.6182381756535,28385.830391244985,5330.2519062060765,22748.157249134594,10894.789923241105,1985.9219597198626,42536.945068910296,455.7440037278581,3886.127893466833,297.5846921135554,1963.0651571716087,313.7000030673266,8475.882152587094,71737.1224039752,2019
179,Montana,483140.0,320.66564711456687,85.89029774264296,416.55270947852813,63.47148638900875,397.30743433381616,19.497446311419374,1376.2900169794657,233.25791143725667,54.38419526323385,2864.140026645543,8647.654972772696,2360.716467457814,3550.0456431012117,1353.1950087411474,1232.1293931294354,8838.480343650563,1364.9561142631812,3078.293449313671,692.8942080582774,8.193036574548419,248.17606770329942,5505.695777631009,6131.167633581659,2019
180,Nebraska,991517.0,1892.578513289645,575.718030290249,199.65646794029539,393.6064894636059,675.9357150202147,8.960105104684207,6364.497033120943,194.4258977144223,81.29092507124577,3750.8890580850916,14688.166989926316,1570.5037529401238,3351.4894871296933,4424.564649094203,2227.3646235416286,13948.864451337497,117.09183998035648,743.4016691495588,901.9206034835325,2351.2765603714997,47.199035312585735,4420.7271075913695,17661.972824294888,2019
181,Nevada,1408787.0,10101.261479609228,123.88369240148624,43.71591119417065,1774.6381910731905,101.27368297687818,6.38975120991129,13392.472694109958,8704.361339958372,149.63418906254003,1280.2942081736714,19564.297817353203,2252.8529679356557,2251.274668975509,3976.121304252029,2125.98529724858,11987.987875508745,124.83740684046029,501.9367451050198,2041.9837669304322,7.391434807939985,112.65712769711988,2922.5922250299345,13053.591267441683,2019
182,New Hampshire,676143.0,1489.9355276570016,1155.4694374578553,251.3033479551898,842.226002774596,118.40934985180881,662.783321577228,5816.119764938809,94.13082247976544,52.723350026239714,562.8658691877856,3547.009234244001,2976.7901747551873,2389.607212617055,4890.4765993615665,475.5635687721129,11912.894046349225,85.72097575810014,560.7194592901637,55.49098853442287,11.673418298412322,409.96754060984705,1449.236214689569,8378.823925541372,2019
183,New Jersey,4182531.0,9340.177656093974,874.5165081431356,195.80752379140029,1855.604670865901,1478.9308336987026,54.56135476612424,21994.92418794406,805.0662922742135,325.8766704964601,7823.801984886108,24741.55911217297,8235.382379509065,11634.512942940955,7639.234528708357,2899.3325354567683,37982.48645599022,476.6491274235617,16265.044163150089,656.6786654872403,50.0191516954772,63.08891427635889,17795.38007252721,44021.577580802106,2019
184,New Mexico,833961.0,3374.319585318821,1092.150062932782,27.292609302135556,181.3858076124258,207.90145610660318,184.04542744143916,5321.319644521265,395.1747094674962,134.71677698260456,3507.8863392889452,13668.283584856452,2061.3557698633967,1107.0415764403201,1551.969494679072,786.4446486691106,6098.588107228572,1120.9027499906808,15019.7391070581,8530.54436294318,82.88459487361072,90.91253374538576,25122.72319486122,7842.307169139214,2019
185,New York,9682791.0,12735.443720487434,3750.615893723436,5442.428034418995,5370.502174106486,1125.9383730542572,805.2647443736092,47772.216718139345,1913.3305325416525,451.1818184000549,4448.686539203283,71879.16815021622,37522.533291246975,34387.45999794474,36803.28883756243,8565.393326794927,126739.23978603608,1085.5932513256953,5460.461210297648,2240.813216292627,475.4607933278287,1715.4691949371022,16788.36226066229,83692.40101177213,2019
186,North Carolina,4527289.0,8929.620396485447,1053.6099002590386,618.7779270767984,2838.282014034755,1953.0011000917784,450.10037147743,20120.073684382776,1528.2531030179655,653.840237600912,7203.736988713523,26913.525276058877,42621.017527806725,20766.241225672282,12582.496057034468,6640.512926835724,88000.85494814048,533.681193133319,4167.433011764462,370.2684065696182,336.04200539361267,985.146863275186,8894.7991935662,72870.70206309737,2019
187,North Dakota,431800.0,256.59828725532896,1763.5994203997013,16.86667770979964,123.72179703966827,991.8316908838864,6.804376483672366,3355.7753781729757,360.1527120964938,93.60799260133116,2426.074600860758,10078.066990575953,410.32997609664704,682.1109580436749,3920.7296885965147,320.555390332577,5581.290011239531,1335.7933624269388,13872.434868252103,6901.242463758381,731.8970968993918,11.405450762927762,22957.831527861224,7889.626369606968,2019
188,Ohio,5486670.0,8709.776636168745,1192.2881626204296,202.38629180836213,3167.8112103058274,12297.462257939711,146.3358291419686,28519.23811929297,1456.3415349758989,523.3409634910528,7596.910858172281,43716.9759311875,16694.67776653448,19309.328643363126,17043.229215175405,19777.218763275316,83164.94964495781,1938.8253113937512,13777.830388411883,5790.645960015692,1115.4547884073825,324.59774117756126,25747.130036332605,168059.62523272348,2019
189,Oklahoma,1618477.0,1085.257501785694,1922.970115467527,381.309667271836,1830.3450659042783,1537.7950204997799,112.6391993480565,7100.263650148247,900.3817802412345,219.6953726894999,3399.3854326726564,25960.97979652486,1182.1515985845563,2590.9296096989333,9455.01218933018,463.6142532577625,15046.024438859313,435.14284202233125,40402.906451092414,25655.835954000213,232.255015478139,342.46411621406213,68981.18896125084,21244.759858828937,2019
190,Oregon,1976450.0,5758.690355982105,1407.251481494615,1625.2598551675617,436.46235251798237,196.5005722073782,62.278009612261215,10053.292644310208,1439.29886732351,327.74645534131037,4323.9962065576565,13947.818914353536,5414.352127640911,10951.578702279965,11442.13730218249,9701.84495009747,42934.958758476845,165.9208954961078,570.3029015830546,162.32226522789588,147.04024237332123,2230.82011195503,3662.4087810057217,25767.91747538669,2019
191,Pennsylvania,5972128.0,5172.591816045205,2936.6090462943976,362.5739195855316,2966.44941732315,1901.173706928895,235.64752734395665,20308.184071886855,1889.0955874890421,503.9208893681608,8461.885987856656,44028.018538852026,14979.201129620222,19699.878414997438,16513.457662090546,13492.062992804067,71443.14998165624,6268.174969175072,18550.231410367265,14117.270227408888,1993.8139055765341,1286.65643102762,53121.95837370682,80129.70112972517,2019
192,Rhode Island,494452.0,1419.404284535812,538.2081355609611,88.41901642051111,223.74983349565923,25.401560966660973,5.79906057723933,2494.8912972129847,161.0,32.99515834359096,467.8819838161675,2111.577921756657,3762.9367050663436,1448.1527938212912,2639.749759447692,3525.9989029236335,13028.22065527724,62.420928743127845,426.04701544444185,54.879490456785085,6.253931739685064,24.699630389113903,1078.9732514616098,5205.437194456267,2019
193,South Carolina,2144185.0,3864.146927557902,1599.2036242836477,8996.05409825359,3085.238083794354,3091.576439109814,20.695805348356885,28115.16748886545,900.3817802412345,519.7779614827194,4306.046460884273,15259.656386234506,1884.5171499731487,2108.6497308168514,8626.541453740103,6665.391697783599,30794.184406126187,242.79807680739427,2575.471548569969,635.6415760841217,488.83143860747975,1261.5251433572948,5840.021609913878,61446.49616728224,2019
194,South Dakota,441808.0,613.2898175164705,1486.0374701204973,32.76278981857995,164.82049648738283,91.68534781898295,13.8427144167578,3006.602108181498,277.4252071607871,53.276898883932475,589.478599959086,3661.4847810619854,959.4139446462356,2182.5570421605576,2102.305361825183,718.4909670092484,7628.385451364249,32.677598500826754,1584.549117466851,73.56354966826669,921.4191789629853,89.25759123988948,3076.6419894378296,9161.010577382745,2019
195,Tennessee,3047777.0,4926.687115302316,424.86971980518604,5267.946153874453,454.948535150645,485.05083758755524,51.52721799231105,12142.995859407074,828.6146086618386,7319.063050373033,6393.446548960419,35061.484408117496,11824.018661087002,8902.61703296542,20100.658329115722,6338.455895862174,53915.65601526663,633.1370885948849,4077.926140227798,575.9528712198301,165.07609445327384,639.4480582470109,7748.872625073043,103631.30603594084,2019
196,Texas,12585557.0,12242.2303485036,25507.01811815836,1755.8315705899668,7876.413024629699,5223.7785470043455,565.4345391731039,58476.39423942826,7642.340946797444,1692.2502605028717,36326.588500701284,204893.8786137891,60859.98952415599,32488.763437255875,38232.4321656034,22253.737572907386,169398.21832904773,4797.827007072751,214714.81473652428,116034.93198178474,2507.332165883892,571.0398507180759,344256.1750496069,182694.7158497898,2019
197,Utah,1526072.0,7372.871816982133,486.48884391365704,350.5237938523096,2514.814760200687,764.2088765831097,25.39227033516051,11853.233245081781,477.3270243771497,174.72610448436618,2232.4273848025596,7730.003174842117,6635.7049060864,3533.1437610711205,7719.285031937754,9491.231387353919,32483.2017709986,1694.8682785191882,6175.155272989441,2242.5271907152073,26.19081010908577,90.63325222739705,11884.81933134304,23216.361301194127,2019
198,Vermont,314005.0,1970.5056479317907,359.7292392247539,119.5676074191773,22.397116880199118,9.70831034964642,12.460001157477901,2821.0120797729387,490.0,52.0,587.0,2575.262063437296,1978.7011917900961,2277.8133492514353,3326.896768499312,1716.2681555799318,11032.152684891553,42.769420593929766,372.89623381700864,26.22561074938975,8.25105841991621,1257.3937352657667,2553.502662402958,3682.658898766958,2019
199,Virginia,3981613.0,4725.576283434111,1785.7881619484538,634.6204707252264,1666.9865663865626,886.7440295492056,266.72055492218914,15336.079341641449,977.8775285685314,440.97221783222625,9545.469035158183,25412.10372562801,21102.659868986117,18168.600721592287,14313.260324907484,11060.350539816476,80180.70110039676,3217.009596077561,5825.52780266984,1975.7463752569822,74.3678177881051,1497.7242926039978,14557.008544936743,55061.0882045967,2019
200,Washington,3500599.0,5080.646087655513,3309.5795642329394,2500.875887692057,490.7604138712204,242.43479751170614,87.15434132488018,14957.78888628384,2616.0817973867197,370.3184385200762,5978.095745528126,31182.953827405843,16448.716128328113,19871.21412592185,7793.024047243634,7017.4904050303685,64929.93498646682,378.66806050862937,6148.334019310481,303.32292882508233,282.44262842804676,1235.6136090922464,9778.427974706095,34322.71355574506,2019
201,West Virginia,700370.0,482.4047800400184,502.3774855282515,145.05728017937378,285.1802717075185,2034.5750025891796,47.99947977131945,3707.122413519032,459.7229256950119,96.37177480700016,3835.0623699263497,18489.49732396497,2137.9123671613015,758.7259382687581,1154.7512269254682,2814.8516064225114,7144.136391060235,14335.72482197767,4772.802378415353,5748.595861076619,25.063540032438226,231.94229275699274,27343.20858600118,9000.276411268595,2019
202,Wisconsin,2945308.0,3797.6546513788685,1626.7753746600795,184.93627735628834,1085.0289701270663,2219.4885911625092,37.65202930704491,10625.782343375811,1226.8453278310471,302.08790857460286,4377.239260056977,19676.740192800855,25853.990920951965,9295.72795321273,6366.9918531356525,20657.520951667128,63569.05512663921,272.2955350762845,5126.6063460028845,459.0683328171575,1496.9404748855382,386.0132667680424,9086.765872392214,49164.78992817376,2019
203,Wyoming,287601.0,184.7507668238368,112.91314460531959,19.641673593660222,98.16860602410496,1062.7424860471392,2.8357910178811334,1525.9019828349699,274.66479550780014,45.9121342043556,3316.6816718492582,9555.652475670873,3215.986194558706,2120.9282311056504,1123.739424362352,451.67749111854795,7567.956705658371,5742.148436341015,9102.795403960843,6609.977969221725,6.185298052621869,110.7775605596147,22190.76636046369,3165.8714232051307,2019
204,Alabama,2108400.0,1377.0,1423.0,418.0,2310.0,1117.0,173.0,10977.0,925.0,357.0,6768.0,25361.0,2572.0,6068.0,3268.0,14739.0,29200.0,3244.0,3617.0,817.0,96.0,1209.0,9962.0,72804.0,2022
205,Alaska,323900.0,137.0,80.0,421.0,414.0,114.0,109.0,1499.0,215.0,37.0,1994.0,6252.0,524.0,657.0,1586.0,1188.0,4127.0,176.0,7145.0,4235.0,3.0,65.0,12119.0,2300.0,2022
206,Arizona,3105700.0,9627.0,1273.0,306.0,4679.0,3471.0,193.0,23898.0,1557.0,260.0,6191.0,21364.0,7935.0,10313.0,11983.0,7301.0,42638.0,179.0,656.0,442.0,147.0,99.0,2371.0,37800.0,2022
207,Arkansas,1323900.0,622.0,930.0,82.0,991.0,285.0,21.0,4585.0,415.0,159.0,2548.0,13728.0,2244.0,3062.0,2874.0,962.0,15006.0,35.0,3627.0,1752.0,356.0,750.0,7547.0,22656.0,2022
208,California,17761900.0,115251.0,7516.0,10406.0,19383.0,1704.0,850.0,173373.0,18519.0,2352.0,29917.0,146124.0,65880.0,110786.0,59170.0,21677.0,294396.0,486.0,47515.0,8491.0,758.0,2477.0,69415.0,228037.0,2022
209,Colorado,2911500.0,8473.0,7741.0,955.0,922.0,2179.0,263.0,23403.0,1990.0,453.0,7831.0,29007.0,10882.0,10340.0,7095.0,5927.0,35847.0,1742.0,14750.0,9461.0,656.0,2952.0,32998.0,31968.0,2022
210,Connecticut,1667900.0,3031.0,304.0,122.0,1097.0,106.0,212.0,7052.0,328.0,141.0,930.0,9879.0,7895.0,8505.0,10068.0,3627.0,34477.0,56.0,2987.0,299.0,146.0,125.0,4371.0,17157.0,2022
211,Delaware,461300.0,675.0,81.0,110.0,469.0,29.0,16.0,1518.0,66.0,87.0,248.0,3081.0,1327.0,3726.0,2977.0,1948.0,10782.0,15.0,848.0,71.0,80.0,23.0,1232.0,3617.0,2022
212,District of Col.,772300.0,1685.0,352.0,122.0,228.0,116.0,13.0,3003.0,118.0,49.0,281.0,2384.0,1395.0,2561.0,4619.0,580.0,11827.0,46.0,343.0,308.0,15.0,46.0,919.0,630.0,2022
213,Florida,9578500.0,13430.0,5666.0,774.0,14568.0,3485.0,296.0,49994.0,2409.0,1077.0,8230.0,50114.0,31952.0,21485.0,23350.0,28710.0,118904.0,309.0,5445.0,7717.0,275.0,984.0,18847.0,104752.0,2022
214,Georgia,4840000.0,7761.0,1247.0,821.0,2122.0,744.0,317.0,18103.0,2024.0,704.0,5759.0,35764.0,8659.0,12249.0,18364.0,7213.0,55605.0,123.0,4725.0,828.0,491.0,1349.0,8852.0,84996.0,2022
215,Hawaii,619100.0,4065.0,292.0,30.0,118.0,246.0,1299.0,6475.0,411.0,57.0,2439.0,5430.0,1297.0,599.0,2722.0,356.0,5517.0,13.0,756.0,286.0,992.0,15.0,4074.0,3821.0,2022
216,Idaho,829300.0,895.0,1036.0,205.0,233.0,41.0,29.0,2742.0,979.0,49.0,1229.0,6704.0,1714.0,1916.0,4522.0,778.0,9112.0,23.0,525.0,606.0,359.0,383.0,2278.0,12326.0,2022
217,Illinois,6101200.0,6579.0,9285.0,887.0,4340.0,1903.0,446.0,32107.0,2568.0,1387.0,16707.0,50645.0,13504.0,28628.0,25653.0,8187.0,84351.0,2741.0,17231.0,1792.0,3430.0,300.0,28940.0,100283.0,2022
218,Indiana,3204000.0,4066.0,6909.0,145.0,1910.0,2672.0,1046.0,18190.0,2080.0,566.0,7692.0,25548.0,6027.0,12970.0,22126.0,4525.0,50721.0,2597.0,5832.0,781.0,2361.0,190.0,13110.0,179618.0,2022
219,Iowa,1587500.0,1152.0,3929.0,92.0,558.0,1363.0,54.0,10644.0,830.0,188.0,3078.0,13066.0,6485.0,2151.0,6612.0,1989.0,19343.0,50.0,3646.0,286.0,4252.0,106.0,9731.0,31952.0,2022
220,Kansas,1417400.0,1210.0,2033.0,171.0,4474.0,1768.0,1536.0,13605.0,644.0,194.0,1376.0,15606.0,3849.0,2648.0,3587.0,3096.0,16984.0,67.0,8142.0,2069.0,1315.0,47.0,12625.0,20227.0,2022
221,Kentucky,1968200.0,1891.0,280.0,105.0,785.0,1402.0,41.0,5255.0,721.0,230.0,10651.0,24020.0,5253.0,5380.0,7186.0,3186.0,23435.0,6968.0,4041.0,1058.0,592.0,209.0,13737.0,83664.0,2022
222,Louisiana,1942600.0,3810.0,445.0,153.0,2062.0,645.0,329.0,9592.0,911.0,222.0,10468.0,40505.0,4195.0,7048.0,3766.0,4002.0,20896.0,248.0,42376.0,20111.0,192.0,700.0,66676.0,19066.0,2022
223,Maine,644600.0,868.0,1329.0,272.0,353.0,35.0,81.0,3468.0,348.0,48.0,761.0,2974.0,956.0,1403.0,3708.0,362.0,8684.0,21.0,1463.0,126.0,27.0,696.0,2690.0,7842.0,2022
224,Maryland,2735000.0,6865.0,1202.0,211.0,2004.0,1634.0,98.0,15187.0,954.0,433.0,2760.0,14854.0,11549.0,24763.0,18034.0,8728.0,66570.0,456.0,1038.0,1079.0,145.0,132.0,3656.0,24740.0,2022
225,Massachusetts,3732900.0,16379.0,2659.0,1619.0,4935.0,1259.0,406.0,32763.0,5282.0,624.0,2807.0,20403.0,14053.0,21939.0,17858.0,10226.0,81244.0,127.0,2043.0,1049.0,85.0,3095.0,7964.0,25848.0,2022
226,Michigan,4381300.0,5345.0,5113.0,5227.0,3663.0,2930.0,117.0,27948.0,2737.0,412.0,6383.0,27249.0,13955.0,3059.0,6190.0,40047.0,75085.0,150.0,4870.0,1489.0,817.0,811.0,10041.0,258261.0,2022
227,Minnesota,2955500.0,5120.0,2759.0,982.0,908.0,1198.0,83.0,16166.0,2091.0,261.0,2714.0,22138.0,11097.0,8686.0,11929.0,4150.0,43133.0,131.0,6316.0,583.0,1523.0,352.0,10327.0,33432.0,2022
228,Mississippi,1155700.0,1319.0,231.0,72.0,1696.0,691.0,14.0,5018.0,450.0,139.0,2269.0,12037.0,1587.0,3818.0,2945.0,1794.0,14560.0,331.0,5737.0,1602.0,275.0,963.0,9945.0,27590.0,2022
229,Missouri,2933300.0,3384.0,1440.0,408.0,879.0,1896.0,81.0,10407.0,914.0,435.0,1976.0,24649.0,5619.0,20244.0,10160.0,2018.0,39554.0,181.0,3343.0,435.0,1761.0,322.0,7453.0,75232.0,2022
230,Montana,509000.0,387.0,124.0,397.0,179.0,328.0,19.0,1578.0,262.0,61.0,4361.0,9832.0,2174.0,3247.0,1319.0,1216.0,8285.0,1354.0,3344.0,642.0,17.0,272.0,5903.0,6589.0,2022
231,Nebraska,1043600.0,1902.0,676.0,200.0,497.0,567.0,22.0,7894.0,246.0,90.0,2822.0,12635.0,1718.0,3199.0,4013.0,2202.0,13345.0,24.0,732.0,762.0,2299.0,58.0,4376.0,18100.0,2022
232,Nevada,1476000.0,8848.0,220.0,78.0,1766.0,122.0,16.0,12360.0,9336.0,155.0,969.0,18900.0,2454.0,2429.0,3810.0,2097.0,12173.0,33.0,511.0,1639.0,7.0,111.0,2583.0,13164.0,2022
233,New Hampshire,689300.0,1538.0,1161.0,255.0,920.0,112.0,532.0,5842.0,137.0,59.0,622.0,3448.0,2739.0,2420.0,4509.0,460.0,11299.0,22.0,559.0,112.0,12.0,387.0,1367.0,8199.0,2022
234,New Jersey,4265700.0,8781.0,1114.0,289.0,1952.0,1150.0,86.0,19453.0,875.0,325.0,12140.0,28239.0,8199.0,11130.0,7524.0,2614.0,36332.0,112.0,12844.0,892.0,71.0,116.0,15544.0,41074.0,2022
235,New Mexico,855200.0,3323.0,1109.0,63.0,331.0,201.0,156.0,5638.0,432.0,132.0,3459.0,17233.0,1954.0,1230.0,1539.0,751.0,6059.0,1205.0,12696.0,14319.0,94.0,113.0,29498.0,7629.0,2022
236,New York,9576100.0,14292.0,4338.0,5285.0,5224.0,1053.0,771.0,40267.0,2328.0,538.0,4657.0,66147.0,36427.0,34526.0,36481.0,8730.0,126008.0,306.0,5429.0,2625.0,513.0,1693.0,13841.0,72237.0,2022
237,North Carolina,4846400.0,9091.0,1354.0,693.0,2817.0,1614.0,409.0,20565.0,1737.0,679.0,3800.0,24346.0,35052.0,19371.0,12046.0,6650.0,78338.0,124.0,3936.0,667.0,371.0,1080.0,8397.0,77481.0,2022
238,North Dakota,429000.0,305.0,1723.0,28.0,135.0,792.0,11.0,3369.0,345.0,89.0,2226.0,9646.0,514.0,729.0,3302.0,310.0,5110.0,1747.0,15072.0,14640.0,719.0,21.0,33198.0,7400.0,2022
239,Ohio,5508600.0,8426.0,1422.0,306.0,3097.0,8845.0,163.0,25766.0,1608.0,514.0,8208.0,41612.0,15341.0,18073.0,15661.0,17884.0,76475.0,876.0,11502.0,5144.0,1068.0,355.0,21510.0,166055.0,2022
240,Oklahoma,1702600.0,1449.0,1901.0,377.0,2154.0,1182.0,103.0,7597.0,991.0,219.0,3645.0,33705.0,1611.0,2699.0,8055.0,476.0,14142.0,207.0,33154.0,21516.0,213.0,333.0,58488.0,21852.0,2022
241,Oregon,1997100.0,5640.0,1633.0,1650.0,576.0,192.0,80.0,10717.0,1495.0,314.0,3186.0,12452.0,5279.0,10085.0,10234.0,8735.0,39437.0,44.0,497.0,240.0,154.0,2549.0,4461.0,25542.0,2022
242,Pennsylvania,6040100.0,6304.0,3092.0,465.0,2973.0,1619.0,244.0,21580.0,2081.0,546.0,9729.0,51437.0,14897.0,19327.0,16212.0,12977.0,69990.0,6507.0,16123.0,13653.0,1688.0,1162.0,48405.0,81952.0,2022
243,Rhode Island,497500.0,1479.0,607.0,91.0,367.0,34.0,9.0,2838.0,150.0,34.0,679.0,2849.0,3127.0,1345.0,2249.0,2896.0,10990.0,15.0,406.0,82.0,8.0,32.0,890.0,5173.0,2022
244,South Carolina,2243600.0,3910.0,1726.0,7668.0,3030.0,2412.0,45.0,25737.0,985.0,483.0,1989.0,12641.0,2523.0,2593.0,7813.0,6000.0,29133.0,85.0,2273.0,649.0,455.0,1268.0,6190.0,65295.0,2022
245,South Dakota,457200.0,678.0,1852.0,47.0,195.0,82.0,17.0,3714.0,315.0,56.0,735.0,3716.0,1030.0,2076.0,2007.0,724.0,7448.0,8.0,1228.0,83.0,1511.0,89.0,3243.0,9846.0,2022
246,Tennessee,3271200.0,5123.0,665.0,5349.0,653.0,470.0,70.0,13352.0,968.0,6417.0,6255.0,32882.0,10909.0,8695.0,17813.0,6288.0,50017.0,167.0,3605.0,669.0,179.0,641.0,6855.0,106843.0,2022
247,Texas,13705500.0,14830.0,26135.0,2098.0,8912.0,4249.0,622.0,64570.0,8531.0,1742.0,46757.0,203777.0,55834.0,33625.0,37127.0,22290.0,164470.0,2646.0,181334.0,100972.0,2670.0,793.0,302744.0,200916.0,2022
248,Utah,1677000.0,7342.0,654.0,358.0,2431.0,652.0,38.0,12101.0,596.0,186.0,2111.0,7798.0,6531.0,3903.0,7417.0,8916.0,31731.0,1894.0,5366.0,2083.0,32.0,100.0,10165.0,23367.0,2022
249,Vermont,302200.0,1771.0,355.0,119.0,169.0,16.0,15.0,2811.0,468.0,54.0,688.0,2597.0,1824.0,2147.0,3010.0,1571.0,10184.0,10.0,340.0,48.0,10.0,1176.0,2369.0,3567.0,2022
250,Virginia,4097900.0,5476.0,2260.0,738.0,1766.0,776.0,257.0,17246.0,1234.0,472.0,12297.0,30350.0,18974.0,17141.0,13532.0,10395.0,74516.0,3178.0,5398.0,2073.0,114.0,1476.0,13642.0,50871.0,2022
251,Washington,3557600.0,5297.0,3444.0,2503.0,618.0,253.0,99.0,14990.0,2677.0,367.0,5336.0,28598.0,14428.0,17806.0,7485.0,6542.0,58703.0,122.0,5355.0,475.0,316.0,1195.0,9680.0,32653.0,2022
252,West Virginia,707000.0,536.0,442.0,154.0,361.0,1664.0,43.0,3432.0,480.0,92.0,5047.0,39182.0,1906.0,842.0,1137.0,2485.0,6668.0,16955.0,3998.0,4974.0,26.0,252.0,27151.0,8948.0,2022
253,Wisconsin,2960700.0,4174.0,1885.0,244.0,1204.0,1775.0,64.0,11461.0,1395.0,326.0,3903.0,18430.0,20946.0,8922.0,6211.0,18159.0,55736.0,72.0,4189.0,527.0,1448.0,382.0,7531.0,49268.0,2022
254,Wyoming,287700.0,223.0,137.0,26.0,80.0,858.0,6.0,1412.0,288.0,47.0,4846.0,12248.0,2767.0,1935.0,1047.0,468.0,6844.0,6633.0,8522.0,5632.0,10.0,106.0,21887.0,3601.0,2022
